size,direction,distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mouse_target.x,mouse_target.y,mouse_target.leftButton,mouse_target.midButton,mouse_target.rightButton,mouse_target.time,mouse_target.clicked_name,session,participant,date,expName,frameRate,
400,15,400,1,70,170,63,0.07375,0.4066666666666667,1,0,0,0.5647631001193076,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,100,1,71,171,1,-0.28,0.5822222222222222,1,0,0,0.665080799954012,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,200,1,72,172,21,-0.16375,0.5266666666666666,1,0,0,0.565593000035733,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,300,1,73,173,41,0.04375,0.4688888888888889,1,0,0,0.6317237000912428,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,45,300,1,74,174,50,-0.09625,0.24222222222222223,1,0,0,0.53197310003452,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,400,1,75,175,61,0.11875,0.4266666666666667,1,0,0,0.5822145000565797,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,30,500,1,76,176,84,0.15625,0.1111111111111111,1,0,0,0.6815579000394791,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,15,500,1,77,177,83,0.19875,0.38,1,0,0,0.5323013998568058,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,45,200,1,78,178,28,-0.20375,0.3511111111111111,1,0,0,0.6814275998622179,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,45,300,1,79,179,51,-0.1,0.21555555555555556,1,0,0,0.5655374999623746,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,30,400,1,80,180,66,0.06625,0.22666666666666666,1,0,0,0.4820276000536978,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,45,400,1,81,181,69,-0.03125,0.07555555555555556,1,0,0,0.5484494001138955,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,15,200,1,82,182,20,-0.14875,0.5311111111111111,1,0,0,0.6314330999739468,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,30,300,1,83,183,44,-0.02875,0.32222222222222224,1,0,0,0.7986206999048591,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,45,200,1,84,184,29,-0.19875,0.36,1,0,0,0.6143181000370532,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,60,100,1,85,185,12,-0.31,0.45555555555555555,1,0,0,0.6656371001154184,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,60,500,1,86,186,94,-0.07,-0.28,1,0,0,0.6818742000032216,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,15,100,1,87,187,2,-0.25875,0.6222222222222222,1,0,0,0.49855969985947013,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,75,100,1,88,188,18,-0.31875,0.4488888888888889,1,0,0,0.49861519993282855,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,75,200,1,89,189,36,-0.30375,0.2288888888888889,1,0,0,0.7151021999306977,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,75,500,1,90,190,99,-0.26875,-0.34,1,0,0,0.6981129001360387,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,45,100,1,91,191,11,-0.2975,0.5355555555555556,1,0,0,0.4818329999689013,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,15,100,1,92,192,0,-0.2475,0.5955555555555555,1,0,0,0.5981902999337763,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,75,300,1,93,193,57,-0.2875,0.04,1,0,0,0.6321005001664162,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,60,100,1,94,194,15,-0.29375,0.4488888888888889,1,0,0,0.43135529989376664,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,75,100,1,95,195,17,-0.33,0.45111111111111113,1,0,0,0.5481891001109034,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,60,500,1,96,196,93,-0.07875,-0.28,1,0,0,0.8481691000051796,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,75,100,1,97,197,16,-0.345,0.4688888888888889,1,0,0,0.7649449000600725,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,30,100,1,98,198,4,-0.27875,0.5355555555555556,1,0,0,0.582191800000146,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,30,400,1,99,199,67,0.04875,0.2222222222222222,1,0,0,0.49840739998035133,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,60,400,2,0,200,74,-0.1325,-0.07333333333333333,1,0,0,0.5817911999765784,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,60,500,2,1,201,93,-0.0725,-0.27111111111111114,1,0,0,0.9312815999146551,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,75,400,2,2,202,78,-0.24625,-0.20444444444444446,1,0,0,0.6319371999707073,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,60,400,2,3,203,75,-0.13125,-0.1,1,0,0,0.4656098000705242,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,45,100,2,4,204,10,-0.2825,0.5066666666666667,1,0,0,0.5486804998945445,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,75,200,2,5,205,37,-0.30125,0.24888888888888888,1,0,0,0.6149196999613196,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,15,400,2,6,206,62,0.15125,0.4488888888888889,1,0,0,0.5653635999187827,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,60,500,2,7,207,94,-0.09625,-0.26222222222222225,1,0,0,0.5815963998902589,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,15,400,2,8,208,63,0.05625,0.43555555555555553,1,0,0,0.6485741001088172,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,15,200,2,9,209,22,-0.17625,0.54,1,0,0,0.4655619999393821,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,45,100,2,10,210,9,-0.295,0.4911111111111111,1,0,0,0.6149836999829859,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,75,500,2,11,211,99,-0.22375,-0.41333333333333333,1,0,0,0.6320215999148786,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,75,300,2,12,212,58,-0.27875,-0.02666666666666667,1,0,0,0.5153608999680728,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,15,300,2,13,213,40,0.0,0.5022222222222222,1,0,0,0.6316630998626351,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,30,500,2,14,214,86,0.15125,0.12222222222222222,1,0,0,0.6646895001176745,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,15,400,2,15,215,60,0.10625,0.43333333333333335,1,0,0,0.6150659001432359,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,30,200,2,16,216,24,-0.15875,0.46,1,0,0,0.5322209000587463,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,75,200,2,17,217,36,-0.3025,0.23333333333333334,1,0,0,0.648376600118354,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,75,100,2,18,218,19,-0.32875,0.4288888888888889,1,0,0,0.565615699859336,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,15,300,2,19,219,43,-0.0325,0.5044444444444445,1,0,0,0.6308257000055164,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,15,100,2,20,220,3,-0.2625,0.5511111111111111,1,0,0,0.4316231000702828,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,60,100,2,21,221,14,-0.2575,0.4777777777777778,1,0,0,0.3659060001373291,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,30,100,2,22,222,7,-0.27875,0.5244444444444445,1,0,0,0.36550320009700954,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,30,500,2,23,223,84,0.1725,0.11555555555555555,1,0,0,0.7819302999414504,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,45,400,2,24,224,71,-0.07375,0.12,1,0,0,0.581583600025624,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,45,500,2,25,225,88,0.07625,-0.11777777777777777,1,0,0,0.7647524001076818,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,60,200,2,26,226,32,-0.24,0.2777777777777778,1,0,0,0.6650370999705046,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,200,2,27,227,21,-0.13625,0.5511111111111111,1,0,0,0.5319451000541449,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,60,500,2,28,228,92,-0.07,-0.2822222222222222,1,0,0,1.2809274999890476,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,45,100,2,29,229,11,-0.2975,0.5311111111111111,1,0,0,0.3485390997957438,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,60,200,2,30,230,34,-0.255,0.3,1,0,0,0.44866949995048344,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,15,500,2,31,231,80,0.2325,0.37333333333333335,1,0,0,1.197649700101465,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,30,200,2,32,232,25,-0.1525,0.44,1,0,0,0.6487175000365824,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,45,500,2,33,233,89,0.06125,-0.12444444444444444,1,0,0,0.7478114999830723,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,15,200,2,34,234,23,-0.15625,0.5266666666666666,1,0,0,0.49847860005684197,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,75,200,2,35,235,39,-0.2675,0.29333333333333333,1,0,0,0.3987692999653518,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,45,200,2,36,236,31,-0.14625,0.3288888888888889,1,0,0,0.46514629991725087,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,75,500,2,37,237,97,-0.21,-0.4066666666666667,1,0,0,0.7145071001723409,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,45,200,2,38,238,28,-0.20125,0.3466666666666667,1,0,0,0.5649151999969035,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,45,300,2,39,239,49,-0.12375,0.2,1,0,0,0.6149570001289248,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,60,100,2,40,240,13,-0.33875,0.5155555555555555,1,0,0,0.49917239998467267,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,30,100,2,41,241,4,-0.26625,0.5533333333333333,1,0,0,0.5152445998974144,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,45,400,2,42,242,70,-0.06,0.04888888888888889,1,0,0,0.5322158001363277,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,45,500,2,43,243,90,0.045,-0.09555555555555556,1,0,0,0.7152100999373943,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,60,100,2,44,244,12,-0.3275,0.4777777777777778,1,0,0,0.6642152999993414,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,60,300,2,45,245,53,-0.205,0.07333333333333333,1,0,0,0.6138300001621246,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,75,100,2,46,246,18,-0.37,0.4911111111111111,1,0,0,0.46527499984949827,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,60,400,2,47,247,73,-0.13,-0.12222222222222222,1,0,0,0.6318502000067383,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,45,200,2,48,248,29,-0.25875,0.36,1,0,0,0.6812962000258267,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,30,400,2,49,249,67,0.0525,0.2644444444444444,1,0,0,0.5152378000784665,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,15,100,2,50,250,0,-0.24625,0.5866666666666667,1,0,0,0.6316074000205845,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,45,100,2,51,251,8,-0.2825,0.5177777777777778,1,0,0,0.4985097001772374,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,75,500,2,52,252,96,-0.21375,-0.4288888888888889,1,0,0,0.7153014000505209,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,30,200,2,53,253,27,-0.21875,0.5044444444444445,1,0,0,0.4317890000529587,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,300,2,54,254,41,-0.01125,0.4866666666666667,1,0,0,0.5648936000652611,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,75,200,2,55,255,38,-0.26,0.22444444444444445,1,0,0,0.48189619998447597,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,60,100,2,56,256,15,-0.295,0.4444444444444444,1,0,0,0.39876979985274374,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,15,300,2,57,257,42,-0.0225,0.4688888888888889,1,0,0,0.4818484999705106,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,30,300,2,58,258,45,-0.06,0.34444444444444444,1,0,0,0.6156212000641972,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,30,300,2,59,259,47,-0.05125,0.37555555555555553,1,0,0,0.4487783999647945,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,400,2,60,260,61,0.05625,0.38666666666666666,1,0,0,0.6153182999696583,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,45,400,2,61,261,68,-0.03125,0.011111111111111112,1,0,0,0.7318500999826938,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,30,200,2,62,262,26,-0.18625,0.46,1,0,0,0.46533120004460216,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,45,300,2,63,263,48,-0.115,0.18,1,0,0,0.5987478999886662,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,75,400,2,64,264,76,-0.235,-0.17777777777777778,1,0,0,0.6146220001392066,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,500,2,65,265,81,0.2275,0.3622222222222222,1,0,0,0.681359900161624,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,75,300,2,66,266,57,-0.27875,0.042222222222222223,1,0,0,0.6651093999389559,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,75,100,2,67,267,16,-0.355,0.4533333333333333,1,0,0,0.6481326001230627,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,60,500,2,68,268,95,-0.09125,-0.29555555555555557,1,0,0,0.6484152998309582,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,15,500,2,69,269,83,0.3175,0.44222222222222224,1,0,0,0.6487808001693338,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,30,300,2,70,270,46,-0.06,0.37333333333333335,1,0,0,0.6320563999470323,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,75,100,2,71,271,17,-0.36375,0.43555555555555553,1,0,0,0.5316518000327051,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,100,2,72,272,1,-0.27,0.5755555555555556,1,0,0,0.5153630999848247,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,60,200,2,73,273,35,-0.27125,0.3377777777777778,1,0,0,0.4150551001075655,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,75,300,2,74,274,56,-0.28,0.006666666666666667,1,0,0,0.7313491001259536,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,75,400,2,75,275,77,-0.26625,-0.1622222222222222,1,0,0,0.6816787999123335,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,30,400,2,76,276,65,0.07375,0.2288888888888889,1,0,0,0.6485514999367297,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,60,300,2,77,277,55,-0.21125,0.05555555555555555,1,0,0,0.6984081000555307,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,75,300,2,78,278,59,-0.2725,0.0044444444444444444,1,0,0,0.5665456999558955,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,30,400,2,79,279,66,0.12,0.21333333333333335,1,0,0,0.5484974000137299,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,15,500,2,80,280,82,0.24,0.4066666666666667,1,0,0,0.5820557998958975,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,75,500,2,81,281,98,-0.2275,-0.36,1,0,0,0.6981055999640375,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,45,500,2,82,282,91,0.015,-0.07555555555555556,1,0,0,0.7151227002032101,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,75,400,2,83,283,79,-0.2425,-0.11777777777777777,1,0,0,0.5306784000713378,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,45,300,2,84,284,50,-0.1075,0.16666666666666666,1,0,0,0.5490443001035601,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,45,300,2,85,285,51,-0.095,0.12444444444444444,1,0,0,0.4488069999497384,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,60,400,2,86,286,72,-0.12375,-0.13111111111111112,1,0,0,0.6484807999804616,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,30,500,2,87,287,87,0.155,0.1288888888888889,1,0,0,0.5827590001281351,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,30,100,2,88,288,5,-0.28875,0.5533333333333333,1,0,0,0.49853069987148046,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,15,100,2,89,289,2,-0.27125,0.5844444444444444,1,0,0,0.41579439979977906,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,60,300,2,90,290,52,-0.18375,0.07333333333333333,1,0,0,0.6491878000088036,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,30,100,2,91,291,6,-0.29875,0.58,1,0,0,0.4659888001624495,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,60,200,2,92,292,33,-0.2425,0.2688888888888889,1,0,0,0.4635928999632597,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,45,400,2,93,293,69,-0.05,0.044444444444444446,1,0,0,0.6488805001135916,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,30,400,2,94,294,64,0.06375,0.2088888888888889,1,0,0,0.7486038999632001,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,45,200,2,95,295,30,-0.19375,0.34444444444444444,1,0,0,0.41541529982350767,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,30,300,2,96,296,44,-0.06875,0.3288888888888889,1,0,0,0.7486348000820726,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,60,300,2,97,297,54,-0.1675,0.14666666666666667,1,0,0,0.41622320003807545,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,30,500,2,98,298,85,0.1725,0.12444444444444444,1,0,0,0.6152745001018047,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,15,200,2,99,299,20,-0.13625,0.5555555555555556,1,0,0,0.6647282000631094,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,45,400,3,0,300,68,-0.02625,0.03111111111111111,1,0,0,0.5485168001614511,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,75,100,3,1,301,19,-0.3725,0.44222222222222224,1,0,0,0.5159430999774486,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,30,100,3,2,302,7,-0.285,0.5022222222222222,1,0,0,0.4170252999756485,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,60,300,3,3,303,53,-0.21125,0.1288888888888889,1,0,0,0.5320146000012755,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,15,100,3,4,304,3,-0.27,0.6066666666666667,1,0,0,0.4317554999142885,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,75,300,3,5,305,56,-0.28125,0.008888888888888889,1,0,0,0.5814886998850852,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,45,200,3,6,306,30,-0.19625,0.37777777777777777,1,0,0,0.4319873999338597,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,30,100,3,7,307,6,-0.26,0.5355555555555556,1,0,0,0.4823529999703169,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,30,200,3,8,308,25,-0.155,0.4444444444444444,1,0,0,0.5152278998866677,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,75,500,3,9,309,97,-0.22,-0.3977777777777778,1,0,0,0.7320759000722319,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,45,200,3,10,310,29,-0.20375,0.3377777777777778,1,0,0,0.4982658999506384,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,15,400,3,11,311,63,0.0675,0.38666666666666666,1,0,0,0.5452697000000626,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,45,300,3,12,312,48,-0.11,0.17777777777777778,1,0,0,0.7487574999686331,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,500,3,13,313,81,0.225,0.3933333333333333,1,0,0,0.5980424999725074,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,75,300,3,14,314,59,-0.26125,0.042222222222222223,1,0,0,0.43171999999321997,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,15,200,3,15,315,22,-0.14875,0.4688888888888889,1,0,0,0.5484716999344528,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,45,400,3,16,316,70,-0.05125,0.08222222222222222,1,0,0,0.5156062999740243,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,75,100,3,17,317,16,-0.34625,0.4666666666666667,1,0,0,0.5657143001444638,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,60,500,3,18,318,92,-0.05625,-0.30666666666666664,1,0,0,0.7647472999524325,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,100,3,19,319,1,-0.25125,0.58,1,0,0,0.5152756001334637,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,400,3,20,320,61,0.11625,0.46,1,0,0,0.5814107998739928,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,30,300,3,21,321,45,-0.04,0.3511111111111111,1,0,0,0.48212780011817813,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,15,100,3,22,322,0,-0.24375,0.6066666666666667,1,0,0,0.9481176000554115,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,15,500,3,23,323,82,0.21125,0.4222222222222222,1,0,0,0.5495865000411868,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,45,200,3,24,324,31,-0.2125,0.3933333333333333,1,0,0,0.34923060005530715,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,45,500,3,25,325,91,0.0525,-0.08444444444444445,1,0,0,0.49904400017112494,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,75,400,3,26,326,79,-0.2375,-0.24444444444444444,1,0,0,0.548717400059104,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,60,400,3,27,327,75,-0.17875,-0.051111111111111114,1,0,0,0.4822938002180308,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,60,300,3,28,328,55,-0.23375,0.12222222222222222,1,0,0,0.3987370999529958,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,45,100,3,29,329,9,-0.305,0.5111111111111111,1,0,0,0.4979723000433296,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,15,200,3,30,330,23,-0.1825,0.5266666666666666,1,0,0,0.4476339998655021,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,30,400,3,31,331,64,0.0375,0.2222222222222222,1,0,0,0.9648380998987705,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,15,300,3,32,332,40,-0.00375,0.4888888888888889,1,0,0,0.7315734000876546,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,30,200,3,33,333,27,-0.1675,0.44,1,0,0,0.41500359983183444,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,15,200,3,34,334,21,-0.11875,0.5355555555555556,1,0,0,0.48221329995431006,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,30,300,3,35,335,46,-0.11375,0.41333333333333333,1,0,0,0.481746600009501,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,60,300,3,36,336,54,-0.19375,0.042222222222222223,1,0,0,0.4984973000828177,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,30,400,3,37,337,65,0.07125,0.23333333333333334,1,0,0,0.6151748998090625,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,30,300,3,38,338,44,-0.06625,0.3333333333333333,1,0,0,0.7315640000160784,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,75,100,3,39,339,18,-0.32125,0.45555555555555555,1,0,0,0.4647690998390317,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,75,200,3,40,340,36,-0.3,0.25555555555555554,1,0,0,0.5325225000269711,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,60,100,3,41,341,13,-0.3175,0.4444444444444444,1,0,0,0.5319852000102401,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,45,100,3,42,342,8,-0.28125,0.48444444444444446,1,0,0,0.5315560000017285,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,45,100,3,43,343,11,-0.31,0.5177777777777778,1,0,0,0.34887690003961325,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,30,500,3,44,344,85,0.15,0.12,1,0,0,0.7482855999842286,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,15,300,3,45,345,42,-0.06125,0.5066666666666667,1,0,0,0.648035200079903,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
400,30,400,3,46,346,67,0.0675,0.25555555555555554,1,0,0,0.783041900023818,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,75,500,3,47,347,96,-0.20875,-0.39555555555555555,1,0,0,1.0330348999705166,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,75,400,3,48,348,77,-0.1975,-0.2288888888888889,1,0,0,0.647322200005874,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
300,45,100,3,49,349,10,-0.27375,0.49333333333333335,1,0,0,0.532304200110957,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,45,400,3,50,350,69,0.0,0.035555555555555556,1,0,0,0.6153957999777049,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
200,75,100,3,51,351,17,-0.33875,0.4288888888888889,1,0,0,0.5825831000693142,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,15,200,3,52,352,20,-0.1275,0.5688888888888889,1,0,0,0.7313382001593709,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
100,15,400,3,53,353,60,0.10625,0.4288888888888889,1,0,0,1.013864800101146,target,001,part3,2019_Jan_02_1701,fitts,60.0602764769956,
